id	ext_ids	ext_urls	label	description	tags	source	grade_start	grade_end
esco.afa3b020-a48c-45a8-a2ff-77d0b9df5381	http://data.europa.eu/esco/skill/afa3b020-a48c-45a8-a2ff-77d0b9df5381;lcsh.sh2010113775	http://data.europa.eu/esco/skill/afa3b020-a48c-45a8-a2ff-77d0b9df5381;http://id.loc.gov/authorities/subjects/sh2010113775	apply holistic approach within social services	Consider the social service user in any situation, recognising the connections between micro-dimension, meso-dimension, and macro-dimension of social problems, social development and social policies.	skill competence	esco	6.0	8.0
esco.afb1fb9c-a88b-4237-bece-f33c4944f36a	http://data.europa.eu/esco/skill/afb1fb9c-a88b-4237-bece-f33c4944f36a	http://data.europa.eu/esco/skill/afb1fb9c-a88b-4237-bece-f33c4944f36a	cut page edges	Fit the cutting template, set the guillotine, load pages and trim the edges to obtain the desired shape while keeping production quality and quantity.	skill competence	esco	1.0	6.0
esco.afb5a627-d890-44a9-908a-3b6071945afb	http://data.europa.eu/esco/skill/afb5a627-d890-44a9-908a-3b6071945afb	http://data.europa.eu/esco/skill/afb5a627-d890-44a9-908a-3b6071945afb	distribute programmes at the venue	Provide guests with leaflets and programmes related to the event taking place.	skill competence	esco	9.0	12.0
esco.afbc401c-cad8-43b6-8d61-775d2c7b58d5	http://data.europa.eu/esco/skill/afbc401c-cad8-43b6-8d61-775d2c7b58d5	http://data.europa.eu/esco/skill/afbc401c-cad8-43b6-8d61-775d2c7b58d5	prepare compliance documents	Prepare documents with legal value which prove that an installation or a facility is conform to the regulations.	skill competence	esco	9.0	12.0
esco.afbe80ff-6e56-4ef9-a0a3-82cf8e76ee13	http://data.europa.eu/esco/skill/afbe80ff-6e56-4ef9-a0a3-82cf8e76ee13;dbpedia.Sports_equipment_stubs	http://data.europa.eu/esco/skill/afbe80ff-6e56-4ef9-a0a3-82cf8e76ee13;http://dbpedia.org/resource/Category:Sports_equipment_stubs	follow trends in sporting equipment	Follow material developments and trends within a specific sport. Keep up-to-date about athletes, gear and equipment manufacturers.	skill competence	esco		
esco.afc4600a-0835-4757-ba25-6999ffd5ee90	http://data.europa.eu/esco/skill/afc4600a-0835-4757-ba25-6999ffd5ee90;lcsh.sh2010101875	http://data.europa.eu/esco/skill/afc4600a-0835-4757-ba25-6999ffd5ee90;http://id.loc.gov/authorities/subjects/sh2010101875	perform milk control tests	Conduct and report on quality tests on milk samples taking into account regulatory aspects.	skill competence	esco		
esco.afc7c834-8190-4b65-acc6-5c158c851c85	http://data.europa.eu/esco/skill/afc7c834-8190-4b65-acc6-5c158c851c85;lcsh.sh85102379	http://data.europa.eu/esco/skill/afc7c834-8190-4b65-acc6-5c158c851c85;http://id.loc.gov/authorities/subjects/sh85102379	consider the impact of material characteristics on pipeline flows	Consider the characteristics of goods in order to ensure that pipeline flows are uninterrupted. Anticipate the density of goods in the design of pipelines or in daily maintenance of pipeline infrastructures.	skill competence	esco		
esco.afd63e8c-a4e7-42d3-86c9-3b2dd549a353	http://data.europa.eu/esco/skill/afd63e8c-a4e7-42d3-86c9-3b2dd549a353	http://data.europa.eu/esco/skill/afd63e8c-a4e7-42d3-86c9-3b2dd549a353	Parrot Security OS	The operating system Parrot Security is a Linux distribution which performs penetration cloud testing, analysing security weaknesses for potentially unauthorised access.	knowledge	esco		
esco.afdb41dd-5dd5-4fbb-bf9e-e041422698b4	http://data.europa.eu/esco/skill/afdb41dd-5dd5-4fbb-bf9e-e041422698b4	http://data.europa.eu/esco/skill/afdb41dd-5dd5-4fbb-bf9e-e041422698b4	coordinate operational activities	Synchronise activities and responsibilities of the operational staff to ensure that the resources of an organisation are used most efficiently in pursuit of the specified objectives.	skill competence	esco	9.0	12.0
esco.afdee309-07f9-464e-ad3b-29f4e539da88	http://data.europa.eu/esco/skill/afdee309-07f9-464e-ad3b-29f4e539da88	http://data.europa.eu/esco/skill/afdee309-07f9-464e-ad3b-29f4e539da88	conduct health related research	Conduct research in health related topics and communicate findings orally, through public presentations or by writing reports and other publications.	skill competence	esco	3.0	5.0
esco.afe303f1-5674-4563-a618-4a0da4992ac6	http://data.europa.eu/esco/skill/afe303f1-5674-4563-a618-4a0da4992ac6;lcsh.sh92006548	http://data.europa.eu/esco/skill/afe303f1-5674-4563-a618-4a0da4992ac6;http://id.loc.gov/authorities/subjects/sh92006548	perform detailed tobacco manufacturing operations	Perform precise tobacco manufacturing operations with great attention and detail to all steps in the creation of a qualitative product.	skill competence	esco		
esco.afe9c5d2-e8bd-4377-9d2d-49b9589f05f9	http://data.europa.eu/esco/skill/afe9c5d2-e8bd-4377-9d2d-49b9589f05f9;lcsh.sh85031480	http://data.europa.eu/esco/skill/afe9c5d2-e8bd-4377-9d2d-49b9589f05f9;http://id.loc.gov/authorities/subjects/sh85031480	analyse the credit history of potential customers	Analyse the payment capacity and credit history of potential customers or business partners.	skill competence	esco	3.0	5.0
esco.aff205d0-b338-4020-9c19-45044b545835	http://data.europa.eu/esco/skill/aff205d0-b338-4020-9c19-45044b545835;lcsh.sh85042344	http://data.europa.eu/esco/skill/aff205d0-b338-4020-9c19-45044b545835;http://id.loc.gov/authorities/subjects/sh85042344	use digital instruments	Use computers or synthesizers to compose and arrange music.	skill competence	esco	8.0	11.0
esco.b0096dc5-2e2d-4bc1-8172-05bf486c3968	http://data.europa.eu/esco/skill/b0096dc5-2e2d-4bc1-8172-05bf486c3968;dbpedia.Interface_designers	http://data.europa.eu/esco/skill/b0096dc5-2e2d-4bc1-8172-05bf486c3968;http://dbpedia.org/resource/Category:Interface_designers	design application interfaces	Create and program application interfaces, their operations, inputs and outputs and underlying types.	skill competence	esco	9.0	12.0
esco.b0132abb-7e1f-4b03-ae15-c7de85e6e8ca	http://data.europa.eu/esco/skill/b0132abb-7e1f-4b03-ae15-c7de85e6e8ca;lcsh.sh85141931;lcsh.sh85141933	http://data.europa.eu/esco/skill/b0132abb-7e1f-4b03-ae15-c7de85e6e8ca;http://id.loc.gov/authorities/subjects/sh85141931;http://id.loc.gov/authorities/subjects/sh85141933	value-added tax law	Taxes imposed on the purchase prices of goods and the legislation that governs this activity.	knowledge	esco		
esco.b013ae1f-5efc-42b5-8dab-8a8add39bbd8	http://data.europa.eu/esco/skill/b013ae1f-5efc-42b5-8dab-8a8add39bbd8;lcsh.sh85053421	http://data.europa.eu/esco/skill/b013ae1f-5efc-42b5-8dab-8a8add39bbd8;http://id.loc.gov/authorities/subjects/sh85053421	enforce fuel storage regulations	Enforce fuel storage regulations, in accordance with governmental and environmental policies and regulations.	skill competence	esco		
esco.b01444aa-6f62-4b7d-ab30-4385a9148580	http://data.europa.eu/esco/skill/b01444aa-6f62-4b7d-ab30-4385a9148580	http://data.europa.eu/esco/skill/b01444aa-6f62-4b7d-ab30-4385a9148580	personal reflection techniques based on feedback	Self-evaluation and reflection processes based on 360-degree feedback from subordinates, colleagues, and supervisors that support personal and professional growth.	knowledge	esco	9.0	12.0
esco.b01c93a8-43b0-4cf6-81c8-68a4f2ed93d9	http://data.europa.eu/esco/skill/b01c93a8-43b0-4cf6-81c8-68a4f2ed93d9	http://data.europa.eu/esco/skill/b01c93a8-43b0-4cf6-81c8-68a4f2ed93d9	meet picking standards	Perform picking activities in a way that meets quality standards.	skill competence	esco		
esco.b01df0d7-f56e-48ef-bd3a-85e7f85362e0	http://data.europa.eu/esco/skill/b01df0d7-f56e-48ef-bd3a-85e7f85362e0;lcsh.sh2006006028	http://data.europa.eu/esco/skill/b01df0d7-f56e-48ef-bd3a-85e7f85362e0;http://id.loc.gov/authorities/subjects/sh2006006028	develop program ideas	Develop ideas for television and radio programs in accordance with the studio's policy.	skill competence	esco	8.0	11.0
esco.b020c5a0-c4c0-4587-a8c4-43aaa532ab34	http://data.europa.eu/esco/skill/b020c5a0-c4c0-4587-a8c4-43aaa532ab34;lcsh.sh97000737	http://data.europa.eu/esco/skill/b020c5a0-c4c0-4587-a8c4-43aaa532ab34;http://id.loc.gov/authorities/subjects/sh97000737	dispatch emergency personnel	Alert and dispatch rescue personnel to emergency calls and critical alarms.	skill competence	esco		
esco.b024645c-edd6-4306-a37e-98f6713a63a8	http://data.europa.eu/esco/skill/b024645c-edd6-4306-a37e-98f6713a63a8;dbpedia.Sport_and_politics	http://data.europa.eu/esco/skill/b024645c-edd6-4306-a37e-98f6713a63a8;http://dbpedia.org/resource/Category:Sport_and_politics	impact of politics on sport delivery	The political context of current service delivery and the sources of possible external influence for the sport organisation.	knowledge	esco		
esco.b0260a5d-e452-4d97-815d-2fbba2725e0c	http://data.europa.eu/esco/skill/b0260a5d-e452-4d97-815d-2fbba2725e0c;lcsh.sh2008005043	http://data.europa.eu/esco/skill/b0260a5d-e452-4d97-815d-2fbba2725e0c;http://id.loc.gov/authorities/subjects/sh2008005043	manufacture metal additive manufacturing parts	Manufacture parts according to specifications and ensure compliance with quality requirements. This includes identifying issues and implementing corrective or preventive actions based on requirements and feedback received by metal additive manufacturing process engineers.	skill competence	esco	1.0	6.0
esco.b0265727-f43e-4078-bbdd-b3b09dcc55e2	http://data.europa.eu/esco/skill/b0265727-f43e-4078-bbdd-b3b09dcc55e2;lcsh.sh85145647	http://data.europa.eu/esco/skill/b0265727-f43e-4078-bbdd-b3b09dcc55e2;http://id.loc.gov/authorities/subjects/sh85145647	ensure proper water storage	Ensure that correct procedures are followed and the required equipment is present and functional for the storage of water prior to treatment or distribution.	skill competence	esco	9.0	12.0
esco.b0275474-2d6a-41d7-ac29-163ad5ad07c3	http://data.europa.eu/esco/skill/b0275474-2d6a-41d7-ac29-163ad5ad07c3	http://data.europa.eu/esco/skill/b0275474-2d6a-41d7-ac29-163ad5ad07c3	maintain vessel steering mechanisms	Maintain and repair, if necessary, the mechanisms such as propellers that make the steering of vessels possible.	skill competence	esco		
esco.b0279338-ddfa-473d-b961-fa51b1185612	http://data.europa.eu/esco/skill/b0279338-ddfa-473d-b961-fa51b1185612	http://data.europa.eu/esco/skill/b0279338-ddfa-473d-b961-fa51b1185612	recognise signs of corrosion	Recognise the symptoms of metal showing oxidation reactions with the environment resulting in rusting, copper pitting, stress cracking, and others, and estimate the rate of corrosion.	skill competence	esco	5.0	5.0
esco.b028aef0-6227-40a8-a35c-9ded6ceeead8	http://data.europa.eu/esco/skill/b028aef0-6227-40a8-a35c-9ded6ceeead8;dbpedia.Massage_devices	http://data.europa.eu/esco/skill/b028aef0-6227-40a8-a35c-9ded6ceeead8;http://dbpedia.org/resource/Category:Massage_devices	massage types	Techniques used and types of massage therapies such as shiatsu, deep tissue massage, Swedish, hot stone and Thai massage.	knowledge	esco		
esco.b02f6cd7-4882-4796-9e2e-3f279c60d130	http://data.europa.eu/esco/skill/b02f6cd7-4882-4796-9e2e-3f279c60d130	http://data.europa.eu/esco/skill/b02f6cd7-4882-4796-9e2e-3f279c60d130	inspect project regulations	Inspect projects for regulation and specification compliance. Formulate recommendations to existing specifications and plans.	skill competence	esco	9.0	12.0
esco.b0316cca-d844-451e-a9ba-aad6db2149ce	http://data.europa.eu/esco/skill/b0316cca-d844-451e-a9ba-aad6db2149ce;dbpedia.Timber_preparation	http://data.europa.eu/esco/skill/b0316cca-d844-451e-a9ba-aad6db2149ce;http://dbpedia.org/resource/Category:Timber_preparation	advise on timber harvest	Provide guidance on how to apply the most appropriate timber harvesting method: clearcut, shelterwood, seed tree, group selection or single-tree selection.	skill competence	esco	9.0	12.0
esco.b048b4d3-80d6-4a6a-a02d-804faf0e2632	http://data.europa.eu/esco/skill/b048b4d3-80d6-4a6a-a02d-804faf0e2632	http://data.europa.eu/esco/skill/b048b4d3-80d6-4a6a-a02d-804faf0e2632	review closing procedures	Review the documentation and gather information on the closing process of assets trading, the step in which the ownership is officially transferred from one party to another, in order to verify whether all the procedures were compliant with legislation and that all contractual agreements were followed.	skill competence	esco	12.0	12.0
esco.b04df597-33f8-4a37-931c-177664794101	http://data.europa.eu/esco/skill/b04df597-33f8-4a37-931c-177664794101;lcsh.sh85020445	http://data.europa.eu/esco/skill/b04df597-33f8-4a37-931c-177664794101;http://id.loc.gov/authorities/subjects/sh85020445	explain quality of carpets	Provide customers with information related to the composition, fabrication process and product quality of various carpets and rugs.	skill competence	esco		
esco.b04f377b-ee80-4b38-aca1-19d266a23b17	http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17;lcsh.sh2007003723	http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17;http://id.loc.gov/authorities/subjects/sh2007003723	analyse business requirements	Study clients' needs and expectations for a product or service in order to identify and resolve inconsistencies and possible disagreements of involved stakeholders.	skill competence	esco	9.0	12.0
esco.b0545eba-6f14-488d-a50c-18521b11b3bd	http://data.europa.eu/esco/skill/b0545eba-6f14-488d-a50c-18521b11b3bd	http://data.europa.eu/esco/skill/b0545eba-6f14-488d-a50c-18521b11b3bd	operate thickness planer machine	Feed wood materials into the thickness planer, after which a surfaced board is retrieved. Avoid 'sniping' by using an additional piece of wood with the same thickness.	skill competence	esco	10.0	12.0
esco.b0560439-14eb-41d1-aa53-1938efc24123	http://data.europa.eu/esco/skill/b0560439-14eb-41d1-aa53-1938efc24123;dbpedia.Marketing_techniques	http://data.europa.eu/esco/skill/b0560439-14eb-41d1-aa53-1938efc24123;http://dbpedia.org/resource/Category:Marketing_techniques	content marketing strategy	The process of creation and share of media and publishing content in order to acquire customers.	knowledge	esco	0.0	12.0
esco.b0565bd9-29c8-42f6-b174-702970fc2f4f	http://data.europa.eu/esco/skill/b0565bd9-29c8-42f6-b174-702970fc2f4f;lcsh.sh85116725	http://data.europa.eu/esco/skill/b0565bd9-29c8-42f6-b174-702970fc2f4f;http://id.loc.gov/authorities/subjects/sh85116725	produce sales reports	Maintain records of calls made and products sold over a given time frame, including data regarding sales volumes, number of new accounts contacted and the costs involved.	skill competence	esco	9.0	12.0
esco.b058a6e3-d823-49f9-8408-b771ee1d97a6	http://data.europa.eu/esco/skill/b058a6e3-d823-49f9-8408-b771ee1d97a6;lcsh.sh85013500	http://data.europa.eu/esco/skill/b058a6e3-d823-49f9-8408-b771ee1d97a6;http://id.loc.gov/authorities/subjects/sh85013500	develop beverage manufacturing procedures	Outline the work routines, procedures, and activities required to be performed for the manufacturing of beverage aiming at reaching the production objectives.	skill competence	esco	10.0	11.0
esco.b069365c-28af-48f3-a7e1-106df39cf814	http://data.europa.eu/esco/skill/b069365c-28af-48f3-a7e1-106df39cf814;dbpedia.Fragrance_companies	http://data.europa.eu/esco/skill/b069365c-28af-48f3-a7e1-106df39cf814;http://dbpedia.org/resource/Category:Fragrance_companies	test fragrances against customer satisfaction	Test a new set of fragrances on a chosen group of volunteer customers in order to check how they react on the new products and which is their level of satisfaction.	skill competence	esco		
esco.b0706b6e-150b-4dda-8240-f803c7345ad3	http://data.europa.eu/esco/skill/b0706b6e-150b-4dda-8240-f803c7345ad3;lcsh.sh85056211	http://data.europa.eu/esco/skill/b0706b6e-150b-4dda-8240-f803c7345ad3;http://id.loc.gov/authorities/subjects/sh85056211	grain dehydration recipes	Grain dehydration formulas and techniques according to requirements and product. Regulation of temperature, dehydration times and handling of the grains before and after dehydrating.	knowledge	esco		
esco.b073a121-c159-4c81-9b1c-e2e77bc963cf	http://data.europa.eu/esco/skill/b073a121-c159-4c81-9b1c-e2e77bc963cf;lcsh.sh87007261	http://data.europa.eu/esco/skill/b073a121-c159-4c81-9b1c-e2e77bc963cf;http://id.loc.gov/authorities/subjects/sh87007261	evaluate schools of fish	Interpret the information provided by electronic equipment and other aid about fisheries to evaluate the characteristics of a school of fish.	skill competence	esco	9.0	12.0
esco.b074c5de-abd6-4434-97db-23ef67baaee3	http://data.europa.eu/esco/skill/b074c5de-abd6-4434-97db-23ef67baaee3	http://data.europa.eu/esco/skill/b074c5de-abd6-4434-97db-23ef67baaee3	instruct on circus rigging equipment	Instruct in detail about the intended use, place, requirements and safety issues of circus rigging equipment in order to ensure safe and accurate assembly and fit-up of the equipment.	skill competence	esco		
